task_id,skill_id,skill_name,skill_type,required_level,is_critical
TSK000043,9d1b08b3-ba1e-41f6-a466-1ac1e62eb5f0,conduct ICT code review,skill/competence,5,1
TSK000043,2522a6ce-3202-4ac8-9f5b-b9cb5a3a83a1,debug software,skill/competence,4,0
TSK000043,14062e1c-6540-4cb6-b343-ad419e3d10ac,blockchain components,knowledge,5,1
TSK000044,ed39edd3-44d0-4a16-9796-bfb99f92baf3,ICT performance analysis methods,knowledge,5,1
TSK000044,8088750d-8388-4170-a76f-48354c469c44,cyber security,knowledge,3,0
TSK000044,20c920d4-7ff7-4676-ba61-3f04490d9416,keep up with the latest information systems solutions,skill/competence,3,0
TSK000045,c544a9f3-5945-4b54-afed-de0697852817,report analysis results,skill/competence,5,1
TSK000045,df329d70-87b0-466b-a214-3431f36e2a5e,protect ICT devices,skill/competence,4,1
TSK000045,fe1c2b32-7fe9-4668-affa-07ff658a68cf,identify ICT security risks,skill/competence,5,1
TSK000045,a3ce2bf7-5562-4639-9b52-fdb4850a3904,ICT problem management techniques,knowledge,4,1
TSK000045,2a3a96a3-709e-4d60-81f6-d247d6933f13,manage system security,skill/competence,2,0
TSK000045,628664ec-a63b-4486-8d65-02aba81c82a0,ICT sales methodologies,knowledge,2,0
TSK000046,f2d57f41-43b4-4f5b-8100-3df5c21eda50,process data,skill/competence,2,0
TSK000046,4d85b881-e490-4b4c-897a-2faa4ef53956,manage ICT data architecture,skill/competence,3,1
TSK000046,611ed16b-99bf-4840-9cab-f55d1d286e0a,store digital data and systems,skill/competence,1,0
TSK000046,484d048c-a5d1-46a5-b57f-45b69c0ac552,analyse pipeline database information,skill/competence,1,0
TSK000047,9ba8fd27-275d-4bad-8c48-f668aa99a578,balance database resources,skill/competence,2,1
TSK000047,ab1e97ed-2319-4293-a8b7-072d2648822f,database management systems,knowledge,2,0
TSK000048,772a9c72-abef-4333-9788-f4cb48ad8e08,identify software for warehouse management,skill/competence,2,0
TSK000048,020918ef-4b55-47c1-8430-ab7b8f6a7377,migrate existing data,skill/competence,2,0
TSK000048,cb5cccc9-abe4-4b11-abe6-d27e5cd85fb1,manage standards for data exchange,skill/competence,3,1
TSK000048,03ff0d53-573a-47a0-a0ad-1995815a4339,information structure,knowledge,3,1
TSK000048,906323f4-00c4-4c3b-ab5a-8af77be3456e,create data sets,skill/competence,2,0
TSK000048,0af062de-eb43-41e9-9b96-249e2cd22d26,use markup languages,skill/competence,3,0
TSK000048,99207709-d076-4cce-ba38-e90d3bb28806,resource description framework query language,knowledge,2,0
TSK000048,43ae58b9-5e56-4524-b45a-b422777a0576,database,knowledge,2,0
TSK000048,3f4dab51-572b-4e2c-85ef-3b4c3f7094e1,XQuery,knowledge,2,0
TSK000048,84251cb1-babf-4d17-a3cd-baa642c24c8d,IBM Informix,knowledge,2,0
TSK000049,11430d93-c835-48ed-8e70-285fa69c9ae6,design cloud architecture,skill/competence,4,1
TSK000049,bd14968e-e409-45af-b362-3495ed7b10e0,cloud technologies,knowledge,2,0
TSK000049,6195c5f7-a4fb-425d-a3dd-c4467c4471a3,deploy cloud resource,skill/competence,4,1
TSK000049,4da4587a-fd0b-4ca2-886c-c42a1562d432,design cloud networks,skill/competence,2,0
TSK000049,94b2c46e-6338-4a1d-950a-d44eef018c53,collaborate with engineers,skill/competence,2,0
TSK000049,0a52bed5-fd29-45fb-aba6-e32bccfda1c1,plan migration to cloud,skill/competence,2,0
TSK000049,f0de4973-0a70-4644-8fd4-3a97080476f4,DevOps,knowledge,3,1
TSK000049,6b643893-0a1f-4f6c-83a1-e7eef75849b9,develop with cloud services,skill/competence,3,1
TSK000049,7e796b51-49d7-4e73-95af-2e7323763f15,design database in the cloud,skill/competence,3,0
TSK000050,0a52bed5-fd29-45fb-aba6-e32bccfda1c1,plan migration to cloud,skill/competence,4,1
TSK000050,94b2c46e-6338-4a1d-950a-d44eef018c53,collaborate with engineers,skill/competence,3,1
TSK000050,bd14968e-e409-45af-b362-3495ed7b10e0,cloud technologies,knowledge,2,0
TSK000050,4da4587a-fd0b-4ca2-886c-c42a1562d432,design cloud networks,skill/competence,3,0
TSK000050,dfff95c6-9758-4c04-a228-7eaa88dec6cd,design for organisational complexity,skill/competence,3,0
TSK000050,750caee5-12a0-46ba-b8aa-1e56370deaf9,analyse consumer buying trends,skill/competence,2,0
TSK000051,283cbcd3-7101-4dbb-be37-56f3625515b1,provide ICT consulting advice,skill/competence,4,0
TSK000051,c453cf81-6197-428e-84c6-70c773b63f27,ICT architectural frameworks,knowledge,5,1
TSK000051,5be3d306-6cf1-4b49-aa1d-01651dd4ba4c,object-oriented modelling,knowledge,4,0
TSK000051,a47d194d-0ffd-4aaa-b695-fbbe0255000e,design information system,skill/competence,5,1
TSK000051,def007fa-5fed-4a5f-91a2-b0d7e3db1be1,COBOL,knowledge,4,0
TSK000051,c0b74374-39ff-43cf-a0a9-6220c7ec5097,implement efficiency plans for logistics operations,skill/competence,5,1
TSK000052,7193cb6d-8334-494f-86e5-21e6d03a47c3,unified modelling language,knowledge,5,1
TSK000052,dc72ad0a-c5dc-4abd-bc0d-ca43e82162e1,build business relationships,skill/competence,5,1
TSK000052,04fe962b-4017-4eb7-9139-7d69b6922bc9,use an application-specific interface,skill/competence,3,0
TSK000052,b04f377b-ee80-4b38-aca1-19d266a23b17,analyse business requirements,skill/competence,5,1
TSK000052,09f2f811-a3fb-4de3-a70f-6420a6935575,systems development life-cycle,knowledge,4,0
TSK000052,69bbd53f-fbb0-4476-b4b2-ef7844464e28,web programming,knowledge,4,0
TSK000052,4350c38d-0fe9-4ca7-bab9-40ed7f72b04f,PHP,knowledge,5,1
TSK000052,953c0b65-537a-42fe-a90b-26cd36c64361,manage logistics,skill/competence,2,0
TSK000053,20c920d4-7ff7-4676-ba61-3f04490d9416,keep up with the latest information systems solutions,skill/competence,5,1
TSK000053,bd698bbe-7003-4508-b422-46c2ff4d5e95,business strategy concepts,knowledge,5,1
TSK000053,2857540c-180b-4208-9127-e94a01871966,align software with system architectures,skill/competence,5,1
TSK000053,4840338b-ac6c-486a-be1d-9ddfe00b8bdf,Spiral development,knowledge,3,0
TSK000053,99207709-d076-4cce-ba38-e90d3bb28806,resource description framework query language,knowledge,4,0
TSK000054,a7f0fbe0-c546-4f30-8e41-34a58c64567e,data storage,knowledge,2,1
TSK000054,9ef0f3a0-9ce2-4ef1-a987-0366b5cb2dbe,database development tools,knowledge,2,0
TSK000054,071233c4-ad2b-4f50-b79f-768d2231163e,domain name service,knowledge,3,1
TSK000055,b04f377b-ee80-4b38-aca1-19d266a23b17,analyse business requirements,skill/competence,3,1
TSK000055,0af062de-eb43-41e9-9b96-249e2cd22d26,use markup languages,skill/competence,3,1
TSK000055,6c08403c-a5bb-4868-b8c2-b7d039c0e511,design database scheme,skill/competence,1,0
TSK000055,29fb0fb5-dfc4-4098-ac9b-3a712000f48f,manage database,skill/competence,1,0
TSK000055,020918ef-4b55-47c1-8430-ab7b8f6a7377,migrate existing data,skill/competence,2,0
TSK000055,c062bab3-3ea0-4291-9220-a2d8fef4bead,SQL Server,knowledge,1,0
TSK000055,3f4dab51-572b-4e2c-85ef-3b4c3f7094e1,XQuery,knowledge,1,0
TSK000055,fecf8a0d-62c4-4e71-9b03-0f4fc2ad7bf5,data models,knowledge,3,0
TSK000056,9cf681c7-89ec-470c-b651-7fe03786f586,query languages,knowledge,2,0
TSK000056,98301d4a-2cc3-439d-8d7f-0b6ac76302bb,business process modelling,knowledge,3,1
TSK000056,772a9c72-abef-4333-9788-f4cb48ad8e08,identify software for warehouse management,skill/competence,1,0
TSK000056,43ae58b9-5e56-4524-b45a-b422777a0576,database,knowledge,1,0
TSK000056,401eb8d8-6daa-4f8b-90ad-60afc71eb4f8,Perl,knowledge,2,0
TSK000056,99207709-d076-4cce-ba38-e90d3bb28806,resource description framework query language,knowledge,2,0
TSK000057,7369f779-4b71-4aab-8836-48b69c676eec,operate relational database management system,skill/competence,3,1
TSK000057,3bddfd7c-ab6d-40c2-883d-5e97fb7640ba,create software design,skill/competence,3,0
TSK000057,6c08403c-a5bb-4868-b8c2-b7d039c0e511,design database scheme,skill/competence,3,0
TSK000057,03ff0d53-573a-47a0-a0ad-1995815a4339,information structure,knowledge,1,0
TSK000057,9cf681c7-89ec-470c-b651-7fe03786f586,query languages,knowledge,4,1
TSK000057,84f58e3d-8669-4d83-8c1d-5dd1e73a654f,create database diagrams,skill/competence,2,0
TSK000057,29fb0fb5-dfc4-4098-ac9b-3a712000f48f,manage database,skill/competence,3,0
TSK000057,0b0335f3-0aa1-491e-895e-81fc8774a300,develop automated migration methods,skill/competence,2,0
TSK000057,81a51be0-b205-4853-b8a7-3e11aaf2ad64,assess areas for power line installation,skill/competence,2,0
TSK000058,da042121-959d-451b-b4d0-3bbf07c1bc67,analyse network bandwidth requirements,skill/competence,3,0
TSK000058,ca73ac82-867a-4afa-9732-834aebe896ff,ICT system user requirements,knowledge,5,1
TSK000058,5ef0c719-5bcb-49f8-b8eb-824388225333,use scripting programming,skill/competence,3,0
TSK000058,32428b21-514b-42c2-81b5-244a7804ea74,procurement of ICT network equipment,knowledge,5,1
TSK000058,f6868852-9bf6-4899-a5d6-5f9532fb877d,design component interfaces,skill/competence,5,1
TSK000058,46e93774-7c6a-4dc5-bae9-be97cc461093,inter-organisational middleware system,knowledge,4,0
TSK000058,bb99af26-71ff-4dca-bde7-1eb1f6194426,SAP R3,knowledge,5,1
TSK000058,72a74f69-5cf1-43c5-99b9-62a444578919,engineering processes,knowledge,3,0
TSK000058,82de2df7-0d6c-42b1-94ac-b3e9a029e917,use back-up and recovery tools,skill/competence,4,0
TSK000058,5f302d63-048e-451c-b150-97c124a5a26b,analyse economic trends,skill/competence,5,1
TSK000059,46ec0033-3c71-415e-bcff-b065675ba2dc,integrate ICT data,skill/competence,5,1
TSK000059,dc72ad0a-c5dc-4abd-bc0d-ca43e82162e1,build business relationships,skill/competence,4,0
TSK000059,47b9bbcf-356c-4782-83a4-7f5a1b2b51a3,Assembly (computer programming),knowledge,4,0
TSK000060,d78dedfc-21d2-45fd-ba05-e56b7a8865e6,network standards,knowledge,1,0
TSK000060,020918ef-4b55-47c1-8430-ab7b8f6a7377,migrate existing data,skill/competence,1,0
TSK000060,82de2df7-0d6c-42b1-94ac-b3e9a029e917,use back-up and recovery tools,skill/competence,2,1
TSK000060,f9a6f35b-01a7-40c9-8b61-b6ee46f97272,operating systems,knowledge,1,0
TSK000060,acf0a78c-f4e3-4bd9-a5cc-9cf4791b3b95,implement a virtual private network,skill/competence,1,0
TSK000061,505e4ef3-7ce4-437d-b7b4-5c608f71c258,build recommender systems,skill/competence,1,0
TSK000061,f7b071bf-4882-4cfc-ae0a-7e0e0ab94c61,conduct research across disciplines,skill/competence,3,1
TSK000061,79e29b8b-47d1-470d-b7b1-32506bfe7d9a,collect ICT data,skill/competence,3,0
TSK000061,da930e2f-6047-4616-a598-bba8ecef3039,manage open publications,skill/competence,2,0
TSK000061,4d85b881-e490-4b4c-897a-2faa4ef53956,manage ICT data architecture,skill/competence,2,0
TSK000061,a1eef0f4-133f-464a-a8f1-68fe3e8cc1b4,healthcare analytics,knowledge,2,0
TSK000061,0a9acb6b-1139-4be9-b431-3a80a959f2f4,Agile project management,knowledge,2,0
TSK000061,9a0d0abc-010d-440b-8242-7e31510471ba,information governance compliance,knowledge,3,0
TSK000062,b04f377b-ee80-4b38-aca1-19d266a23b17,analyse business requirements,skill/competence,2,0
TSK000062,3c03ee71-4a23-448f-b79e-81fd75d27dca,apply change management,skill/competence,3,1
TSK000062,a8797f21-1af0-4c5e-98ca-bf1442929363,interact with users to gather requirements,skill/competence,1,0
TSK000062,9714735d-6f60-440b-bdbc-aaf45ebcbe78,analyse the context of an organisation,skill/competence,3,1
TSK000062,f7b5d916-52f0-4865-b6a6-e1a3b711cb5e,implement strategic planning,skill/competence,2,0
TSK000062,07e51c60-763a-4335-b4ec-70a15f66d328,propose ICT solutions to business problems,skill/competence,2,0
TSK000062,c5e8abde-d2ba-4e8e-a65e-720b71180666,unstructured data,knowledge,2,0
TSK000062,03ff0d53-573a-47a0-a0ad-1995815a4339,information structure,knowledge,2,0
TSK000062,a57a54b6-2f2e-43e4-9621-b52f4a63cb08,LDAP,knowledge,3,1
TSK000062,71717c33-dd63-4acf-b052-a5fd5d9fc490,ensure information privacy,skill/competence,1,0
TSK000063,9cf681c7-89ec-470c-b651-7fe03786f586,query languages,knowledge,5,1
TSK000063,6c08403c-a5bb-4868-b8c2-b7d039c0e511,design database scheme,skill/competence,3,0
TSK000063,4463a721-69f3-413d-8321-43e3af13a4f1,use databases,skill/competence,3,0
TSK000063,020918ef-4b55-47c1-8430-ab7b8f6a7377,migrate existing data,skill/competence,3,0
TSK000063,51586df8-1c46-4b47-8583-773cb63bf00b,R,knowledge,5,1
TSK000063,9ef0f3a0-9ce2-4ef1-a987-0366b5cb2dbe,database development tools,knowledge,5,1
TSK000063,dc72ad0a-c5dc-4abd-bc0d-ca43e82162e1,build business relationships,skill/competence,5,1
TSK000063,89602bfd-eba0-4989-bd1a-19398df22420,negotiate prices for transport of cargo,skill/competence,4,0
TSK000064,f28617ad-afdd-4041-814c-216153a38998,analyse software specifications,skill/competence,2,0
TSK000064,925463a7-d51f-4d5b-9f79-4d28cf30acde,integrated development environment software,knowledge,3,1
TSK000064,dc72ad0a-c5dc-4abd-bc0d-ca43e82162e1,build business relationships,skill/competence,2,0
TSK000064,ed8de897-adbe-4f0e-b4d2-534953e64c72,integrate system components,skill/competence,3,1
TSK000064,9d2e926f-53d9-41f5-98f3-19dfaa687f3f,tools for software configuration management,knowledge,2,0
TSK000064,0b0335f3-0aa1-491e-895e-81fc8774a300,develop automated migration methods,skill/competence,4,1
TSK000064,25b291b5-8245-4d9d-b391-86a8a31d7109,use concurrent programming,skill/competence,2,0
TSK000064,4c016b68-4116-468c-9dc6-42710c239e4a,C#,knowledge,2,0
TSK000064,0ccdfe98-f845-4598-84a1-3dca66e9d9a3,Ruby (computer programming),knowledge,1,0
TSK000065,46ec0033-3c71-415e-bcff-b065675ba2dc,integrate ICT data,skill/competence,2,1
TSK000065,020918ef-4b55-47c1-8430-ab7b8f6a7377,migrate existing data,skill/competence,2,1
TSK000065,82de2df7-0d6c-42b1-94ac-b3e9a029e917,use back-up and recovery tools,skill/competence,1,0
TSK000065,32428b21-514b-42c2-81b5-244a7804ea74,procurement of ICT network equipment,knowledge,2,0
TSK000066,901105f8-3a08-453e-b1dc-23619e317fd3,create flowchart diagram,skill/competence,1,0
TSK000066,23b45aa6-a479-486d-9e6f-062cbab7c68a,interfacing techniques,knowledge,2,1
TSK000067,85c11255-469f-41bd-a6d1-382bc4a87783,interpret technical texts,skill/competence,3,0
TSK000067,925463a7-d51f-4d5b-9f79-4d28cf30acde,integrated development environment software,knowledge,3,0
TSK000067,2b7a79e5-84d8-4880-be66-3d9bb05bea17,use software design patterns,skill/competence,3,0
TSK000067,b633eb55-8f1f-4ae6-ab4c-2022ffe2cb7f,C++,knowledge,5,1
TSK000067,d6c29154-9cc1-48a4-a2de-3d1d0d7f0831,publishing strategy,knowledge,5,1
TSK000068,be48353d-25c7-4f86-bea9-7b9e248fbc6e,interpret technical requirements,skill/competence,4,1
TSK000068,21d2f96d-35f7-4e3f-9745-c533d2dd6e97,computer programming,knowledge,3,0
TSK000069,a584a638-a2c0-4b3c-bdf3-a64f87225be9,mentor individuals,skill/competence,2,0
TSK000069,2b34764d-637c-48f5-aa70-31e15c965db6,operate open source software,skill/competence,3,1
TSK000069,c544a9f3-5945-4b54-afed-de0697852817,report analysis results,skill/competence,3,1
TSK000069,50b100ea-74fd-4706-99db-3e4ca55e51b8,perform data cleansing,skill/competence,3,0
TSK000069,6c08403c-a5bb-4868-b8c2-b7d039c0e511,design database scheme,skill/competence,2,0
TSK000069,f715be1d-5fc4-49d3-82a5-0b8090d12849,synthesise information,skill/competence,3,0
TSK000069,9ff9db9d-d14b-426e-83f3-e7449af6c79f,manage data,skill/competence,3,0
TSK000069,0a43729f-2a79-4dae-9faa-95520daae79f,apply company policies,skill/competence,2,0
TSK000070,d9e5349e-8791-49c2-8ba4-839fdd1606c2,define technical requirements,skill/competence,3,1
TSK000070,cbe2c304-1e7d-489a-97d9-a7d3e37a9db6,apply ICT systems theory,skill/competence,1,0
TSK000070,c3e36d05-8ae8-447f-bb2b-6f9409f85389,deliver visual presentation of data,skill/competence,2,0
TSK000070,a7f0fbe0-c546-4f30-8e41-34a58c64567e,data storage,knowledge,3,1
TSK000071,f7e7ccb6-fadc-4c35-935d-e1040be40dfe,handle financial transactions,skill/competence,2,0
TSK000071,0bd4c62a-c309-467e-be76-8403b3f3a1a8,financial products,knowledge,5,1
TSK000071,77e7cb08-2c6f-42ab-881b-b34b2318acbe,manage administrative systems,skill/competence,3,0
TSK000071,2522a6ce-3202-4ac8-9f5b-b9cb5a3a83a1,debug software,skill/competence,4,0
TSK000072,9ef0f3a0-9ce2-4ef1-a987-0366b5cb2dbe,database development tools,knowledge,3,0
TSK000072,79f24a62-7718-46e1-9b41-37be0560a5ca,organisational resilience,knowledge,2,0
TSK000072,6f1edc19-191f-4ba5-a048-ee69aff05bab,security engineering,knowledge,3,0
TSK000072,744442ac-c157-4350-8be0-ce454df4f5c5,perform ICT troubleshooting,skill/competence,5,1
TSK000072,cf532795-a1fd-43bd-8407-6e43f877e6e3,mobile device management,knowledge,5,1
TSK000072,d3286405-49f8-4e8a-8046-a4376b4e7963,manage cloud data and storage,skill/competence,3,0
TSK000072,8088750d-8388-4170-a76f-48354c469c44,cyber security,knowledge,5,1
TSK000072,acf0a78c-f4e3-4bd9-a5cc-9cf4791b3b95,implement a virtual private network,skill/competence,3,0
TSK000072,58d7a289-dafd-4363-833f-d1dc4140885e,APL,knowledge,5,1
TSK000072,8c4b7305-4b83-4586-9d42-2817f96c60ea,pose questions referring to documents,skill/competence,4,0
TSK000073,6a899482-8bcf-40ca-ae67-579a1cc467ab,manage engineering project,skill/competence,4,1
TSK000073,901105f8-3a08-453e-b1dc-23619e317fd3,create flowchart diagram,skill/competence,5,1
TSK000073,0e0c9c11-b39e-43cf-ba95-2fe646f5de64,identify customer requirements,skill/competence,5,1
TSK000073,797a4416-0b8d-44f3-8fcd-eb10bd0be6b4,develop software prototype,skill/competence,4,1
TSK000073,3cd569a2-4f88-4c1e-9995-8dce8c5e51a7,JavaScript,knowledge,3,0
TSK000073,3be79ccc-a455-49b9-8c65-55c50071ba5b,distributed ledger technology,knowledge,3,0
TSK000073,eb8babfb-ab91-4937-a032-6a79f82e9b7f,analyse financial risk,skill/competence,3,0
TSK000074,9ba8fd27-275d-4bad-8c48-f668aa99a578,balance database resources,skill/competence,1,0
TSK000074,9cf681c7-89ec-470c-b651-7fe03786f586,query languages,knowledge,2,1
TSK000074,fa3567c8-a7c1-40de-bac0-a4f5a85b9f1a,develop contingency plans for emergencies,skill/competence,2,0
TSK000074,020918ef-4b55-47c1-8430-ab7b8f6a7377,migrate existing data,skill/competence,3,1
TSK000074,20c920d4-7ff7-4676-ba61-3f04490d9416,keep up with the latest information systems solutions,skill/competence,2,0
TSK000074,7adb8473-bcc6-4ff8-9850-76d945d40092,analyse ICT system,skill/competence,1,0
TSK000074,3cee858e-79e8-4a4b-b99f-93c7f735d58b,DB2,knowledge,1,0
TSK000074,2a3a96a3-709e-4d60-81f6-d247d6933f13,manage system security,skill/competence,2,0
TSK000074,e043aeeb-78f5-4049-afbf-12bba52225bc,hardware architectures,knowledge,1,0
TSK000075,ed39edd3-44d0-4a16-9796-bfb99f92baf3,ICT performance analysis methods,knowledge,3,0
TSK000075,f28617ad-afdd-4041-814c-216153a38998,analyse software specifications,skill/competence,4,1
TSK000075,0b0335f3-0aa1-491e-895e-81fc8774a300,develop automated migration methods,skill/competence,3,0
TSK000075,02058de6-4b98-449f-8a45-8588b0eb2446,network engineering,knowledge,5,1
TSK000075,86d2e2ea-1ba2-4aa6-b465-8a1f9abc81b8,apply information security policies,skill/competence,2,0
TSK000075,2522a6ce-3202-4ac8-9f5b-b9cb5a3a83a1,debug software,skill/competence,3,0
TSK000075,bd14968e-e409-45af-b362-3495ed7b10e0,cloud technologies,knowledge,5,1
TSK000075,bf7ea00f-db77-4a95-9b9f-2d12b6d9fcb4,implement ICT network diagnostic tools,skill/competence,5,1
TSK000075,f47a1998-0beb-43be-9f46-380aa4d183da,Jenkins (tools for software configuration management),knowledge,5,1
TSK000075,1dae8445-12e5-423a-bb26-824010e299b9,ensure compliance with legal requirements,skill/competence,5,1
TSK000076,f6868852-9bf6-4899-a5d6-5f9532fb877d,design component interfaces,skill/competence,3,0
TSK000076,248894d1-42dc-474f-af6e-2da52ac0c679,define technology strategy,skill/competence,5,1
TSK000076,ca73ac82-867a-4afa-9732-834aebe896ff,ICT system user requirements,knowledge,5,1
TSK000076,0a43729f-2a79-4dae-9faa-95520daae79f,apply company policies,skill/competence,4,1
TSK000076,71c2f41e-14de-4b23-82ad-5dbcd54ba5b0,deploy ICT systems,skill/competence,2,0
TSK000076,e6b8f934-7f35-4dc6-9a64-f6c43acdc00b,software components suppliers,knowledge,2,0
TSK000076,a4a882a1-0263-4dd2-b29a-f0028cac2393,define integration strategy,skill/competence,5,1
TSK000076,f9a6f35b-01a7-40c9-8b61-b6ee46f97272,operating systems,knowledge,3,0
TSK000076,0e0c9c11-b39e-43cf-ba95-2fe646f5de64,identify customer requirements,skill/competence,5,1
TSK000077,46e93774-7c6a-4dc5-bae9-be97cc461093,inter-organisational middleware system,knowledge,3,0
