skill_id,esco_concept_uri,skill_name,skill_type,reuse_level
0fb753a1-2ef2-4429-84d2-ecb2b24daf7a,http://data.europa.eu/esco/skill/0fb753a1-2ef2-4429-84d2-ecb2b24daf7a,Apache Tomcat,knowledge,sector-specific
0fba68dc-6f5d-4974-b3cf-5d3215f7d363,http://data.europa.eu/esco/skill/0fba68dc-6f5d-4974-b3cf-5d3215f7d363,edit negatives,skill/competence,sector-specific
0ff99f51-40d9-42f1-a1ec-377b2bb5e15f,http://data.europa.eu/esco/skill/0ff99f51-40d9-42f1-a1ec-377b2bb5e15f,comply with food safety and hygiene,skill/competence,cross-sector
0ff9d03c-0430-4423-91d5-c2d3e12c3a22,http://data.europa.eu/esco/skill/0ff9d03c-0430-4423-91d5-c2d3e12c3a22,assist in developing practices for well being of employees,skill/competence,sector-specific
0ffdb6ac-03b5-4f1c-bfcc-3d9cb874fdf9,http://data.europa.eu/esco/skill/0ffdb6ac-03b5-4f1c-bfcc-3d9cb874fdf9,ethical hacking principles,knowledge,sector-specific
0ffed47f-d320-48cf-988d-40449825085c,http://data.europa.eu/esco/skill/0ffed47f-d320-48cf-988d-40449825085c,counselling methods,knowledge,cross-sector
1019423b-3368-4f83-b24f-19e5fa23e816,http://data.europa.eu/esco/skill/1019423b-3368-4f83-b24f-19e5fa23e816,software UI design patterns,knowledge,sector-specific
102b6ba8-452c-4f6b-8b3f-1ab5a2d02ffe,http://data.europa.eu/esco/skill/102b6ba8-452c-4f6b-8b3f-1ab5a2d02ffe,advise on credit rating,skill/competence,cross-sector
103f7814-d262-4df6-a1b6-759bc51f76cb,http://data.europa.eu/esco/skill/103f7814-d262-4df6-a1b6-759bc51f76cb,sustainable technologies,knowledge,cross-sector
108320f7-c8a1-4386-aed9-91054ab05619,http://data.europa.eu/esco/skill/108320f7-c8a1-4386-aed9-91054ab05619,develop agricultural policies,skill/competence,cross-sector
1110c92f-3059-445a-9436-0f4200d365f5,http://data.europa.eu/esco/skill/1110c92f-3059-445a-9436-0f4200d365f5,Sass,knowledge,sector-specific
113d2de3-2150-4949-b91d-abd3d39b370b,http://data.europa.eu/esco/skill/113d2de3-2150-4949-b91d-abd3d39b370b,demonstrate use of hardware,skill/competence,sector-specific
11430d93-c835-48ed-8e70-285fa69c9ae6,http://data.europa.eu/esco/skill/11430d93-c835-48ed-8e70-285fa69c9ae6,design cloud architecture,skill/competence,sector-specific
114c9698-c999-4369-8498-81bf641fe871,http://data.europa.eu/esco/skill/114c9698-c999-4369-8498-81bf641fe871,establish an ICT security prevention plan,skill/competence,occupation-specific
116083f9-8d05-4b2e-a15f-287b18de5f67,http://data.europa.eu/esco/skill/116083f9-8d05-4b2e-a15f-287b18de5f67,use global distribution system,skill/competence,cross-sector
117373c8-f04b-4fff-8683-aebe36edac81,http://data.europa.eu/esco/skill/117373c8-f04b-4fff-8683-aebe36edac81,hardware platforms,knowledge,sector-specific
11747665-0e98-4f27-bd0d-536862cd5746,http://data.europa.eu/esco/skill/11747665-0e98-4f27-bd0d-536862cd5746,identify suppliers,skill/competence,cross-sector
1177c6f5-09c5-4c35-873c-afd22d170ad3,http://data.europa.eu/esco/skill/1177c6f5-09c5-4c35-873c-afd22d170ad3,quality assurance procedures,knowledge,cross-sector
11877887-d81e-4fdd-865a-e47a40b6707d,http://data.europa.eu/esco/skill/11877887-d81e-4fdd-865a-e47a40b6707d,study communications channels for different employers/contractors,skill/competence,occupation-specific
118a9b27-1c5a-4214-b685-1a4d9e6365ea,http://data.europa.eu/esco/skill/118a9b27-1c5a-4214-b685-1a4d9e6365ea,computer forensics,knowledge,sector-specific
118efbcd-8fc5-4668-81d1-c383a0d16070,http://data.europa.eu/esco/skill/118efbcd-8fc5-4668-81d1-c383a0d16070,handle helpdesk problems,skill/competence,cross-sector
11bbb82e-f3cc-4734-94d5-b99fdd0a683e,http://data.europa.eu/esco/skill/11bbb82e-f3cc-4734-94d5-b99fdd0a683e,explain interview purposes,skill/competence,cross-sector
11c56452-fcec-4b00-9695-cca4728e5048,http://data.europa.eu/esco/skill/11c56452-fcec-4b00-9695-cca4728e5048,marketing analytics,knowledge,cross-sector
11cbcf7f-8dc3-4c9a-9ec1-37f51b5cbc19,http://data.europa.eu/esco/skill/11cbcf7f-8dc3-4c9a-9ec1-37f51b5cbc19,international trade,knowledge,cross-sector
11e7b341-ecd9-445c-b1fe-ba220b706b21,http://data.europa.eu/esco/skill/11e7b341-ecd9-445c-b1fe-ba220b706b21,develop competition policies,skill/competence,sector-specific
11eebd42-44ab-401d-8a2c-bdb9fc9beb50,http://data.europa.eu/esco/skill/11eebd42-44ab-401d-8a2c-bdb9fc9beb50,information security strategy,knowledge,sector-specific
11f536f5-b0e2-46a6-95c1-bd765946604c,http://data.europa.eu/esco/skill/11f536f5-b0e2-46a6-95c1-bd765946604c,guarantee students' safety,skill/competence,cross-sector
1212ac42-2564-4fce-80e1-6ce4ea4d9bf5,http://data.europa.eu/esco/skill/1212ac42-2564-4fce-80e1-6ce4ea4d9bf5,advise on personnel management,skill/competence,cross-sector
12274664-b642-4945-b88f-d7787dc3c9dd,http://data.europa.eu/esco/skill/12274664-b642-4945-b88f-d7787dc3c9dd,design interaction model,skill/competence,sector-specific
123cf7c5-6a3b-419d-be4f-49a6cc020f9f,http://data.europa.eu/esco/skill/123cf7c5-6a3b-419d-be4f-49a6cc020f9f,interactive media,knowledge,cross-sector
1279a2e8-e44f-49b6-9a7f-9241d07d2ed3,http://data.europa.eu/esco/skill/1279a2e8-e44f-49b6-9a7f-9241d07d2ed3,conclude business agreements,skill/competence,cross-sector
128f0b4c-8da7-467b-9196-7c691e067a1e,http://data.europa.eu/esco/skill/128f0b4c-8da7-467b-9196-7c691e067a1e,assign homework,skill/competence,sector-specific
128f318e-1bc8-4921-821f-b0aad1d98922,http://data.europa.eu/esco/skill/128f318e-1bc8-4921-821f-b0aad1d98922,determine appropriate heating and cooling system,skill/competence,sector-specific
12c7b323-d870-4f5b-9d7d-d9f525206d77,http://data.europa.eu/esco/skill/12c7b323-d870-4f5b-9d7d-d9f525206d77,production processes,knowledge,cross-sector
12c82224-6394-4c3c-9831-2a8198ed1274,http://data.europa.eu/esco/skill/12c82224-6394-4c3c-9831-2a8198ed1274,optical character recognition software,knowledge,cross-sector
12d93356-78e7-4857-99a6-f00b4ae2ec77,http://data.europa.eu/esco/skill/12d93356-78e7-4857-99a6-f00b4ae2ec77,analyse loans,skill/competence,cross-sector
1349751e-dfb5-492e-89af-e7d9bd2546ac,http://data.europa.eu/esco/skill/1349751e-dfb5-492e-89af-e7d9bd2546ac,patents,knowledge,cross-sector
136596a4-00b5-4ed3-bb6e-717198c1ccbe,http://data.europa.eu/esco/skill/136596a4-00b5-4ed3-bb6e-717198c1ccbe,apply soldering techniques,skill/competence,cross-sector
1368c06f-202d-4776-8153-93aed512cc64,http://data.europa.eu/esco/skill/1368c06f-202d-4776-8153-93aed512cc64,perform contract reporting and evaluation,skill/competence,cross-sector
136e0cab-0b19-48f7-9086-745d615f416b,http://data.europa.eu/esco/skill/136e0cab-0b19-48f7-9086-745d615f416b,customer segmentation,knowledge,cross-sector
13bdd41a-2a18-441f-96db-41252c519413,http://data.europa.eu/esco/skill/13bdd41a-2a18-441f-96db-41252c519413,Visual Basic,knowledge,sector-specific
13e2378e-0d10-450d-843a-b3592575826e,http://data.europa.eu/esco/skill/13e2378e-0d10-450d-843a-b3592575826e,implement marketing strategies,skill/competence,cross-sector
13e5ed0f-9698-4b32-b44c-fb6a6a9fdd7f,http://data.europa.eu/esco/skill/13e5ed0f-9698-4b32-b44c-fb6a6a9fdd7f,provide information on school services,skill/competence,cross-sector
14062e1c-6540-4cb6-b343-ad419e3d10ac,http://data.europa.eu/esco/skill/14062e1c-6540-4cb6-b343-ad419e3d10ac,blockchain components,knowledge,sector-specific
143769cb-b61e-47d8-a61e-eedfbec1016c,http://data.europa.eu/esco/skill/143769cb-b61e-47d8-a61e-eedfbec1016c,business intelligence,knowledge,cross-sector
14464b13-19b5-4403-8c2c-09eb98e28f2f,http://data.europa.eu/esco/skill/14464b13-19b5-4403-8c2c-09eb98e28f2f,inform on fiscal duties,skill/competence,cross-sector
146eccdc-c52a-4d61-9406-3af617caa7d6,http://data.europa.eu/esco/skill/146eccdc-c52a-4d61-9406-3af617caa7d6,forecast sales over periods of time,skill/competence,cross-sector
147170ba-0141-4337-89af-b4513d745afe,http://data.europa.eu/esco/skill/147170ba-0141-4337-89af-b4513d745afe,support development of annual budget,skill/competence,sector-specific
14832d87-2f2f-4895-b290-e4760ebae42a,http://data.europa.eu/esco/skill/14832d87-2f2f-4895-b290-e4760ebae42a,solve technical problems,skill/competence,cross-sector
14ced458-5f4b-495f-bd3d-9c240614bda0,http://data.europa.eu/esco/skill/14ced458-5f4b-495f-bd3d-9c240614bda0,Adobe Photoshop,knowledge,sector-specific
14d133af-6662-490e-9716-a4cc1e26676a,http://data.europa.eu/esco/skill/14d133af-6662-490e-9716-a4cc1e26676a,advocate a cause,skill/competence,sector-specific
14d1e367-3efe-4ec5-86ae-eca48710ee4e,http://data.europa.eu/esco/skill/14d1e367-3efe-4ec5-86ae-eca48710ee4e,implement ICT security policies,skill/competence,sector-specific
14fdac88-6d4a-4e47-9df5-02c6d1e86fdd,http://data.europa.eu/esco/skill/14fdac88-6d4a-4e47-9df5-02c6d1e86fdd,IBM InfoSphere DataStage,knowledge,sector-specific
151174e2-2a27-4c1e-be68-6446278d34b7,http://data.europa.eu/esco/skill/151174e2-2a27-4c1e-be68-6446278d34b7,exercise stewardship,skill/competence,cross-sector
1557b114-8222-46d5-acff-d2838909c302,http://data.europa.eu/esco/skill/1557b114-8222-46d5-acff-d2838909c302,provide connected car solutions,skill/competence,sector-specific
1585fc98-bfe4-461f-97fc-734055a2c3ce,http://data.europa.eu/esco/skill/1585fc98-bfe4-461f-97fc-734055a2c3ce,characteristics of products,knowledge,sector-specific
15952b07-e74b-4618-baf2-51f40a5edbc4,http://data.europa.eu/esco/skill/15952b07-e74b-4618-baf2-51f40a5edbc4,intermodalism,knowledge,sector-specific
15a33d76-4640-438d-ae64-fdc0c1d3eebc,http://data.europa.eu/esco/skill/15a33d76-4640-438d-ae64-fdc0c1d3eebc,customer service,knowledge,sector-specific
15d6d4e9-9b4b-4a93-aea5-a29a67b6d9e7,http://data.europa.eu/esco/skill/15d6d4e9-9b4b-4a93-aea5-a29a67b6d9e7,insurance law,knowledge,cross-sector
15d76317-c71a-4fa2-aadc-2ecc34e627b7,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7,communication,knowledge,cross-sector
1605025e-a179-421f-8f35-5b07d182a6b2,http://data.europa.eu/esco/skill/1605025e-a179-421f-8f35-5b07d182a6b2,web analytics,knowledge,cross-sector
16132f2b-cf61-4c53-ae8d-9023a8bab90b,http://data.europa.eu/esco/skill/16132f2b-cf61-4c53-ae8d-9023a8bab90b,telemarketing,knowledge,cross-sector
161a6c5a-593a-4977-b7b7-49c6a2a2f2a3,http://data.europa.eu/esco/skill/161a6c5a-593a-4977-b7b7-49c6a2a2f2a3,advise on tax planning,skill/competence,cross-sector
162c7407-14ec-43ef-a4c2-31ccd1267850,http://data.europa.eu/esco/skill/162c7407-14ec-43ef-a4c2-31ccd1267850,design firmware,skill/competence,cross-sector
1638fad2-6858-477d-8ee9-2aa463870602,http://data.europa.eu/esco/skill/1638fad2-6858-477d-8ee9-2aa463870602,manage securities,skill/competence,cross-sector
16594fea-3004-4730-838f-e35a432b49da,http://data.europa.eu/esco/skill/16594fea-3004-4730-838f-e35a432b49da,perform stock valuation,skill/competence,cross-sector
16a00c69-9c74-4c37-96d7-6301d285e5ce,http://data.europa.eu/esco/skill/16a00c69-9c74-4c37-96d7-6301d285e5ce,use e-services,skill/competence,cross-sector
16a3d876-e330-4648-b03f-5f8d7e18ee17,http://data.europa.eu/esco/skill/16a3d876-e330-4648-b03f-5f8d7e18ee17,collect geological data,skill/competence,sector-specific
16f61a5b-23ba-4268-8517-82c77c4041a1,http://data.europa.eu/esco/skill/16f61a5b-23ba-4268-8517-82c77c4041a1,examine budgets,skill/competence,occupation-specific
1709f408-9965-489b-9805-8e1e5d9e483b,http://data.europa.eu/esco/skill/1709f408-9965-489b-9805-8e1e5d9e483b,health care legislation,knowledge,cross-sector
171eee55-19b9-46d6-aded-33193ba8ccf1,http://data.europa.eu/esco/skill/171eee55-19b9-46d6-aded-33193ba8ccf1,study sales levels of products,skill/competence,cross-sector
172020d1-e151-445b-8173-e2a5fb16fe51,http://data.europa.eu/esco/skill/172020d1-e151-445b-8173-e2a5fb16fe51,utilise computer-aided software engineering tools,skill/competence,sector-specific
17702c40-e963-4593-847e-a332b1c9357e,http://data.europa.eu/esco/skill/17702c40-e963-4593-847e-a332b1c9357e,Edmodo,knowledge,sector-specific
1774bd31-8893-44cf-9498-7e3d95508419,http://data.europa.eu/esco/skill/1774bd31-8893-44cf-9498-7e3d95508419,screen reader,knowledge,cross-sector
1781b399-9559-4cec-9bd0-9d007216d4b7,http://data.europa.eu/esco/skill/1781b399-9559-4cec-9bd0-9d007216d4b7,prevent fraudulent activities,skill/competence,cross-sector
17924c75-45f4-4593-afac-eea0d51f04b5,http://data.europa.eu/esco/skill/17924c75-45f4-4593-afac-eea0d51f04b5,defence standard procedures,knowledge,sector-specific
17c9a790-5664-4673-8237-c4cf3c5a8da5,http://data.europa.eu/esco/skill/17c9a790-5664-4673-8237-c4cf3c5a8da5,conduct impact evaluation of ICT processes on business,skill/competence,cross-sector
182915aa-3470-433a-9b12-347511befcde,http://data.europa.eu/esco/skill/182915aa-3470-433a-9b12-347511befcde,maintain records of maintenance interventions,skill/competence,cross-sector
183eb46f-24f6-4e15-8017-93f10039c0a6,http://data.europa.eu/esco/skill/183eb46f-24f6-4e15-8017-93f10039c0a6,maintain vehicle records,skill/competence,sector-specific
1859883d-c047-4fe1-8e74-7bb4385d6ad2,http://data.europa.eu/esco/skill/1859883d-c047-4fe1-8e74-7bb4385d6ad2,apply 3D imaging techniques,skill/competence,sector-specific
187f82c7-b165-4e6b-b327-704e38e85cdd,http://data.europa.eu/esco/skill/187f82c7-b165-4e6b-b327-704e38e85cdd,automotive diagnostic equipment,knowledge,sector-specific
188048ff-18bf-43c4-a1a0-7adb6e68f421,http://data.europa.eu/esco/skill/188048ff-18bf-43c4-a1a0-7adb6e68f421,monitor machine operations,skill/competence,cross-sector
1883a1f5-f190-4ef3-8521-36d8cc6dbb47,http://data.europa.eu/esco/skill/1883a1f5-f190-4ef3-8521-36d8cc6dbb47,inspect tax returns,skill/competence,cross-sector
18ab25a5-ce2d-4cd5-b7b0-3890f595f77d,http://data.europa.eu/esco/skill/18ab25a5-ce2d-4cd5-b7b0-3890f595f77d,manage alarm system,skill/competence,sector-specific
18ee0ab2-60c0-42f2-9ce6-041738d63293,http://data.europa.eu/esco/skill/18ee0ab2-60c0-42f2-9ce6-041738d63293,manage electricity transmission system,skill/competence,sector-specific
1951e126-6c66-46cf-9345-d4941c85bc2a,http://data.europa.eu/esco/skill/1951e126-6c66-46cf-9345-d4941c85bc2a,inspect government expenditures,skill/competence,cross-sector
1954f68c-74be-4727-b127-1025ab39bfcc,http://data.europa.eu/esco/skill/1954f68c-74be-4727-b127-1025ab39bfcc,determine charges for customer services,skill/competence,occupation-specific
1973c966-f236-40c9-b2d4-5d71a89019be,http://data.europa.eu/esco/skill/1973c966-f236-40c9-b2d4-5d71a89019be,use spreadsheets software,skill/competence,cross-sector
198b614d-a9af-46f5-b3fd-2672b401dd8e,http://data.europa.eu/esco/skill/198b614d-a9af-46f5-b3fd-2672b401dd8e,health and safety in the workplace,knowledge,cross-sector
19a8293b-8e95-4de3-983f-77484079c389,http://data.europa.eu/esco/skill/19a8293b-8e95-4de3-983f-77484079c389,Java (computer programming),knowledge,sector-specific
19bf58ed-23b8-4763-b231-d4a1e98a225d,http://data.europa.eu/esco/skill/19bf58ed-23b8-4763-b231-d4a1e98a225d,promote gender equality in business contexts,skill/competence,sector-specific
19c0e68e-6e6c-4698-85dc-ef66a9de2c37,http://data.europa.eu/esco/skill/19c0e68e-6e6c-4698-85dc-ef66a9de2c37,maintain information network hardware,skill/competence,cross-sector
19ec88aa-c0b1-4515-ba10-56b6cf27369e,http://data.europa.eu/esco/skill/19ec88aa-c0b1-4515-ba10-56b6cf27369e,electronic equipment standards,knowledge,cross-sector
1a080b07-406e-4a2e-b316-fc766f2e6e2d,http://data.europa.eu/esco/skill/1a080b07-406e-4a2e-b316-fc766f2e6e2d,railway law,knowledge,cross-sector
1a165a9b-2006-49e1-90b8-c0709933b4a3,http://data.europa.eu/esco/skill/1a165a9b-2006-49e1-90b8-c0709933b4a3,use a complex communication system,skill/competence,sector-specific
1a3660c2-011c-4e96-9b1d-529afc305428,http://data.europa.eu/esco/skill/1a3660c2-011c-4e96-9b1d-529afc305428,inspect quality of products,skill/competence,cross-sector
1a4cc54f-1e53-442b-a6d2-1682dc8ef8f9,http://data.europa.eu/esco/skill/1a4cc54f-1e53-442b-a6d2-1682dc8ef8f9,creatively use digital technologies,skill/competence,cross-sector
1a4fdd0e-2cbe-4b77-aa6e-e46efc181b76,http://data.europa.eu/esco/skill/1a4fdd0e-2cbe-4b77-aa6e-e46efc181b76,represent the organisation,skill/competence,cross-sector
1a539b09-1fd9-4a86-9c5d-fde7499a2f9d,http://data.europa.eu/esco/skill/1a539b09-1fd9-4a86-9c5d-fde7499a2f9d,election law,knowledge,cross-sector
1a6c7e0d-fc13-41d7-a5c0-8ca00606de89,http://data.europa.eu/esco/skill/1a6c7e0d-fc13-41d7-a5c0-8ca00606de89,promote sustainable energy,skill/competence,sector-specific
1a9d7afe-9480-4ce7-b500-2c16d3984c15,http://data.europa.eu/esco/skill/1a9d7afe-9480-4ce7-b500-2c16d3984c15,carry out naming strategies,skill/competence,occupation-specific
1ab1449d-5b65-458b-b115-f5283a52da8e,http://data.europa.eu/esco/skill/1ab1449d-5b65-458b-b115-f5283a52da8e,advise on utility consumption,skill/competence,sector-specific
1ad71686-dadc-4ff5-8007-9af8fefd882e,http://data.europa.eu/esco/skill/1ad71686-dadc-4ff5-8007-9af8fefd882e,promote free trade,skill/competence,sector-specific
1ad823ab-5eb5-4377-a24a-d3deca1f7bfd,http://data.europa.eu/esco/skill/1ad823ab-5eb5-4377-a24a-d3deca1f7bfd,maintain relations with local representatives,skill/competence,sector-specific
1af2db15-2af9-44dd-9639-bf1fc69d4c34,http://data.europa.eu/esco/skill/1af2db15-2af9-44dd-9639-bf1fc69d4c34,manage relationships with stakeholders,skill/competence,cross-sector
1b1c2d44-c487-4121-a2ed-dcda651f4d59,http://data.europa.eu/esco/skill/1b1c2d44-c487-4121-a2ed-dcda651f4d59,car controls,knowledge,sector-specific
1b1cf435-46ba-4471-afda-5029b36b3862,http://data.europa.eu/esco/skill/1b1cf435-46ba-4471-afda-5029b36b3862,government representation,knowledge,cross-sector
1b3fc0e0-c6f9-45fc-9c6e-14bbba662979,http://data.europa.eu/esco/skill/1b3fc0e0-c6f9-45fc-9c6e-14bbba662979,develop information standards,skill/competence,cross-sector
1b70a55d-b8a4-49fc-96c6-15ab4cff2522,http://data.europa.eu/esco/skill/1b70a55d-b8a4-49fc-96c6-15ab4cff2522,use data processing techniques,skill/competence,cross-sector
1b7c716e-af95-4cda-a42f-6479c8b139f5,http://data.europa.eu/esco/skill/1b7c716e-af95-4cda-a42f-6479c8b139f5,MDX,knowledge,sector-specific
1b8194a4-952a-48e6-8087-237a29039f50,http://data.europa.eu/esco/skill/1b8194a4-952a-48e6-8087-237a29039f50,analyse claim files,skill/competence,sector-specific
1b957e3d-0017-42b0-9bfe-49a1cdd31de7,http://data.europa.eu/esco/skill/1b957e3d-0017-42b0-9bfe-49a1cdd31de7,teach writing,skill/competence,sector-specific
1ba59ce0-7fec-434b-8d5c-9b275250a26c,http://data.europa.eu/esco/skill/1ba59ce0-7fec-434b-8d5c-9b275250a26c,prepare presentation material,skill/competence,cross-sector
1bba98a7-92b9-450b-9235-e0c905f8f3c4,http://data.europa.eu/esco/skill/1bba98a7-92b9-450b-9235-e0c905f8f3c4,information architecture,knowledge,sector-specific
1c08d63d-1c5e-4b9b-ad3e-f7ba7debb2d1,http://data.europa.eu/esco/skill/1c08d63d-1c5e-4b9b-ad3e-f7ba7debb2d1,forecast organisational risks,skill/competence,cross-sector
1c2978b8-bb0d-4249-9c23-877571a4dffa,http://data.europa.eu/esco/skill/1c2978b8-bb0d-4249-9c23-877571a4dffa,cloud security and compliance,knowledge,sector-specific
1c460d2d-90c6-4fc9-ad49-febb6e15605a,http://data.europa.eu/esco/skill/1c460d2d-90c6-4fc9-ad49-febb6e15605a,pricing strategies,knowledge,cross-sector
1c66359a-5d68-4526-86ab-4a2c554aab57,http://data.europa.eu/esco/skill/1c66359a-5d68-4526-86ab-4a2c554aab57,create cultural venue outreach policies,skill/competence,sector-specific
1ca140f8-d8aa-4e02-8ddc-31cbf75dd7ae,http://data.europa.eu/esco/skill/1ca140f8-d8aa-4e02-8ddc-31cbf75dd7ae,microwave principles,knowledge,sector-specific
1cca610d-2afc-44a7-97fc-f2262fb5fc75,http://data.europa.eu/esco/skill/1cca610d-2afc-44a7-97fc-f2262fb5fc75,surveying,knowledge,cross-sector
1cdd0afe-196f-4d8a-924f-4d7473cce3c7,http://data.europa.eu/esco/skill/1cdd0afe-196f-4d8a-924f-4d7473cce3c7,battery management systems,knowledge,sector-specific
